Activity,BPM,RMSSD,Quality,Comments,weekday,days,hours,abs_time_days,abs_time_hours
53,58,37.76,1,,3,1,18.33333333,1.763888889,42.33333333
79,60,68.36,0.94,,3,1,18.41666667,1.767361111,42.41666667
85,62,30.6,1,,3,1,18.5,1.770833333,42.5
54,61,45.46,1,,3,1,18.58333333,1.774305556,42.58333333
196,58,192.48,0.38,Some IBI data discounted,3,1,18.66666667,1.777777778,42.66666667
198,58,35.11,1,,3,1,18.75,1.78125,42.75
185,59,33.95,1,,3,1,18.83333333,1.784722222,42.83333333
126,62,30.34,1,,3,1,18.91666667,1.788194444,42.91666667
194,62,35.09,1,,3,1,19,1.791666667,43
146,61,31.91,1,,3,1,19.08333333,1.795138889,43.08333333
67,61,54.14,0.94,,3,1,19.16666667,1.798611111,43.16666667
190,62,40.38,0.88,Some IBI data discounted,3,1,19.25,1.802083333,43.25
62,61,46.51,1,,3,1,19.33333333,1.805555556,43.33333333
56,63,39.24,1,,3,1,19.41666667,1.809027778,43.41666667
8,58,46.35,1,,3,1,19.5,1.8125,43.5
89,58,120.46,0.88,Some IBI data discounted,3,1,19.58333333,1.815972222,43.58333333
21,60,46.77,1,,3,1,19.66666667,1.819444444,43.66666667
44,60,70.43,0.94,,3,1,19.75,1.822916667,43.75
3,58,43.8,1,Some IBI data discounted,3,1,19.83333333,1.826388889,43.83333333
86,55,105.59,0.94,Some IBI data discounted,3,1,19.91666667,1.829861111,43.91666667
36,52,47.84,1,,3,1,20,1.833333333,44
3,49,49.85,1,,3,1,20.08333333,1.836805556,44.08333333
57,49,101.32,0.81,,3,1,20.16666667,1.840277778,44.16666667
158,54,45.88,0.94,Some IBI data discounted,3,1,20.25,1.84375,44.25
109,53,46.51,1,,3,1,20.33333333,1.847222222,44.33333333
164,58,94.14,0.94,Some IBI data discounted,3,1,20.41666667,1.850694444,44.41666667
62,59,36.42,1,,3,1,20.5,1.854166667,44.5
167,59,37.4,0.94,Some IBI data discounted,3,1,20.58333333,1.857638889,44.58333333
189,59,132.38,0.88,,3,1,20.66666667,1.861111111,44.66666667
163,58,44.15,0.94,Some IBI data discounted,3,1,20.75,1.864583333,44.75
136,58,44.99,1,,3,1,20.83333333,1.868055556,44.83333333
46,56,36.05,1,,3,1,20.91666667,1.871527778,44.91666667
24,61,26.94,0.94,Some IBI data discounted,3,1,21,1.875,45
56,54,43.7,0.88,Some IBI data discounted,3,1,21.08333333,1.878472222,45.08333333
2,51,55.1,1,,3,1,21.16666667,1.881944444,45.16666667
0,51,48.28,1,,3,1,21.25,1.885416667,45.25
37,53,46.43,0.94,,3,1,21.33333333,1.888888889,45.33333333
272,59,44.62,1,,3,1,21.41666667,1.892361111,45.41666667
63,55,45.55,1,,3,1,21.5,1.895833333,45.5
113,58,41.49,0.94,,3,1,21.58333333,1.899305556,45.58333333
7,55,40.36,0.94,,3,1,21.66666667,1.902777778,45.66666667
73,57,63.7,0.88,,3,1,21.75,1.90625,45.75
114,57,42.3,1,,3,1,21.83333333,1.909722222,45.83333333
107,56,37.89,1,,3,1,21.91666667,1.913194444,45.91666667
11,57,33.81,0.94,Some IBI data discounted,3,1,22,1.916666667,46
17,59,31,1,,3,1,22.08333333,1.920138889,46.08333333
132,57,49.25,0.94,,3,1,22.16666667,1.923611111,46.16666667
114,59,28.5,1,,3,1,22.25,1.927083333,46.25
257,56,64.79,0.94,,3,1,22.33333333,1.930555556,46.33333333
207,59,35.68,1,,3,1,22.41666667,1.934027778,46.41666667
219,57,44.92,1,,3,1,22.5,1.9375,46.5
7,44,65.54,1,,3,1,22.58333333,1.940972222,46.58333333
0,45,72.02,0.94,,3,1,22.66666667,1.944444444,46.66666667
0,46,52.77,1,,3,1,22.75,1.947916667,46.75
1,46,57.45,1,,3,1,22.83333333,1.951388889,46.83333333
0,46,51.1,1,,3,1,22.91666667,1.954861111,46.91666667
0,46,107.99,0.88,,3,1,23,1.958333333,47
22,49,55.19,0.94,,3,1,23.08333333,1.961805556,47.08333333
0,45,44.03,1,,3,1,23.16666667,1.965277778,47.16666667
0,44,44.33,1,,3,1,23.25,1.96875,47.25
0,44,46.53,0.88,,3,1,23.33333333,1.972222222,47.33333333
0,43,44.33,1,,3,1,23.41666667,1.975694444,47.41666667
0,43,44.14,1,,3,1,23.5,1.979166667,47.5
0,43,41.57,1,,3,1,23.58333333,1.982638889,47.58333333
0,43,42.34,1,,3,1,23.66666667,1.986111111,47.66666667
0,45,57.01,0.81,,3,1,23.75,1.989583333,47.75
0,44,103.84,0.88,,3,1,23.83333333,1.993055556,47.83333333
2,43,61.05,1,,3,1,23.91666667,1.996527778,47.91666667
0,43,49.74,1,,4,2,0,2,48
0,43,48.38,1,,4,2,0.083333333,2.003472222,48.08333333
1,45,61.39,0.88,Some IBI data discounted,4,2,0.166666667,2.006944444,48.16666667
0,46,54.8,1,,4,2,0.25,2.010416667,48.25
4,46,44.25,1,,4,2,0.333333333,2.013888889,48.33333333
0,45,55.15,0.94,,4,2,0.416666667,2.017361111,48.41666667
0,45,40.23,1,,4,2,0.5,2.020833333,48.5
0,44,50.82,1,,4,2,0.583333333,2.024305556,48.58333333
0,44,55.63,0.94,,4,2,0.666666667,2.027777778,48.66666667
0,44,45.87,1,,4,2,0.75,2.03125,48.75
0,46,50.39,0.81,,4,2,0.833333333,2.034722222,48.83333333
0,44,45.28,1,,4,2,0.916666667,2.038194444,48.91666667
0,44,42.36,1,,4,2,1,2.041666667,49
0,44,46.85,1,,4,2,1.083333333,2.045138889,49.08333333
0,44,42.58,1,,4,2,1.166666667,2.048611111,49.16666667
0,44,39.98,1,,4,2,1.25,2.052083333,49.25
0,45,42.18,1,,4,2,1.333333333,2.055555556,49.33333333
0,44,42.39,1,,4,2,1.416666667,2.059027778,49.41666667
0,46,49.92,0.88,,4,2,1.5,2.0625,49.5
0,45,38.53,1,,4,2,1.583333333,2.065972222,49.58333333
0,44,43.22,1,,4,2,1.666666667,2.069444444,49.66666667
0,43,45.6,1,,4,2,1.75,2.072916667,49.75
0,44,144.49,0.63,,4,2,1.833333333,2.076388889,49.83333333
0,44,72.46,1,,4,2,1.916666667,2.079861111,49.91666667
27,46,167.14,0.81,,4,2,2,2.083333333,50
0,45,50.98,1,,4,2,2.083333333,2.086805556,50.08333333
1,45,56.81,0.94,,4,2,2.166666667,2.090277778,50.16666667
0,44,119.56,0.88,,4,2,2.25,2.09375,50.25
1,42,63.3,0.81,,4,2,2.333333333,2.097222222,50.33333333
0,41,60.64,0.75,,4,2,2.416666667,2.100694444,50.41666667
0,41,65.75,0.88,,4,2,2.5,2.104166667,50.5
3,42,57.11,0.94,,4,2,2.583333333,2.107638889,50.58333333
0,41,49.75,1,,4,2,2.666666667,2.111111111,50.66666667
0,42,48.2,1,,4,2,2.75,2.114583333,50.75
4,42,54.15,0.81,,4,2,2.833333333,2.118055556,50.83333333
0,42,46.36,1,,4,2,2.916666667,2.121527778,50.91666667
1,43,61.15,0.81,,4,2,3,2.125,51
11,45,74.93,0.88,,4,2,3.083333333,2.128472222,51.08333333
0,42,49.29,1,,4,2,3.166666667,2.131944444,51.16666667
0,43,54.93,1,,4,2,3.25,2.135416667,51.25
0,42,50.15,1,,4,2,3.333333333,2.138888889,51.33333333
0,43,45.94,1,,4,2,3.416666667,2.142361111,51.41666667
0,43,51.67,1,,4,2,3.5,2.145833333,51.5
0,43,45.78,1,,4,2,3.583333333,2.149305556,51.58333333
4,44,143.34,0.5,Some IBI data discounted,4,2,3.666666667,2.152777778,51.66666667
0,45,70.64,0.88,,4,2,3.75,2.15625,51.75
0,48,43.36,1,,4,2,3.833333333,2.159722222,51.83333333
0,49,58.5,0.94,,4,2,3.916666667,2.163194444,51.91666667
6,49,51.45,0.81,,4,2,4,2.166666667,52
0,48,60.33,1,,4,2,4.083333333,2.170138889,52.08333333
0,45,57.17,1,,4,2,4.166666667,2.173611111,52.16666667
6,47,57.84,0.88,,4,2,4.25,2.177083333,52.25
15,46,59.05,0.88,,4,2,4.333333333,2.180555556,52.33333333
0,43,53.92,0.88,,4,2,4.416666667,2.184027778,52.41666667
4,44,51.38,0.94,,4,2,4.5,2.1875,52.5
0,42,45.06,1,,4,2,4.583333333,2.190972222,52.58333333
0,42,42.89,1,,4,2,4.666666667,2.194444444,52.66666667
0,43,42.21,1,,4,2,4.75,2.197916667,52.75
3,44,62.65,0.81,,4,2,4.833333333,2.201388889,52.83333333
0,43,50.76,1,,4,2,4.916666667,2.204861111,52.91666667
4,44,60.7,0.88,,4,2,5,2.208333333,53
0,41,55.68,1,,4,2,5.083333333,2.211805556,53.08333333
0,42,55.13,1,,4,2,5.166666667,2.215277778,53.16666667
0,44,61.14,0.81,,4,2,5.25,2.21875,53.25
0,41,60.88,1,,4,2,5.333333333,2.222222222,53.33333333
0,43,67.53,0.88,,4,2,5.416666667,2.225694444,53.41666667
3,45,61.9,1,,4,2,5.5,2.229166667,53.5
0,46,45.84,1,,4,2,5.583333333,2.232638889,53.58333333
0,45,63.88,0.88,,4,2,5.666666667,2.236111111,53.66666667
0,47,49.89,1,,4,2,5.75,2.239583333,53.75
0,46,58.96,0.88,,4,2,5.833333333,2.243055556,53.83333333
0,44,99.87,0.81,Some IBI data discounted,4,2,5.916666667,2.246527778,53.91666667
0,43,48.08,1,,4,2,6,2.25,54
37,48,62.96,0.69,,4,2,6.083333333,2.253472222,54.08333333
0,44,65.98,1,,4,2,6.166666667,2.256944444,54.16666667
0,45,57.14,1,,4,2,6.25,2.260416667,54.25
23,48,69.7,0.75,,4,2,6.333333333,2.263888889,54.33333333
0,44,118.18,0.69,Some IBI data discounted,4,2,6.416666667,2.267361111,54.41666667
204,55,55.68,0.81,,4,2,6.5,2.270833333,54.5
133,59,40.59,1,,4,2,6.583333333,2.274305556,54.58333333
274,56,60.44,0.81,,4,2,6.666666667,2.277777778,54.66666667
116,57,34.6,1,,4,2,6.75,2.28125,54.75
82,61,44.58,0.94,,4,2,6.833333333,2.284722222,54.83333333
106,59,36.84,1,,4,2,6.916666667,2.288194444,54.91666667
136,62,28.52,1,,4,2,7,2.291666667,55
18,61,32.86,1,,4,2,7.083333333,2.295138889,55.08333333
176,60,35.61,1,,4,2,7.166666667,2.298611111,55.16666667
31,57,95,0.88,Some IBI data discounted,4,2,7.25,2.302083333,55.25
1,58,44.69,1,,4,2,7.333333333,2.305555556,55.33333333
86,62,68.19,0.94,,4,2,7.416666667,2.309027778,55.41666667
49,59,38.09,1,,4,2,7.5,2.3125,55.5
41,64,81.82,0.81,Some IBI data discounted,4,2,7.583333333,2.315972222,55.58333333
441,63,38.85,1,,4,2,7.666666667,2.319444444,55.66666667
233,64,41.22,1,,4,2,7.75,2.322916667,55.75
333,66,49.19,0.88,Some IBI data discounted,4,2,7.833333333,2.326388889,55.83333333
244,63,32.46,1,,4,2,7.916666667,2.329861111,55.91666667
655,66,147.14,0.75,Some IBI data discounted,4,2,8,2.333333333,56
609,59,40.1,1,,4,2,8.083333333,2.336805556,56.08333333
1305,59,44.44,0.94,Some IBI data discounted,4,2,8.166666667,2.340277778,56.16666667
1670,61,73.26,0.75,Some IBI data discounted,4,2,8.25,2.34375,56.25
1119,60,62.95,0.94,,4,2,8.333333333,2.347222222,56.33333333
434,61,56.65,0.94,,4,2,8.416666667,2.350694444,56.41666667
664,64,289.29,0.44,,4,2,8.5,2.354166667,56.5
1967,79,614.19,0.06,Invalid data,4,2,8.583333333,2.357638889,56.58333333
1933,44,825.88,0,Invalid data,4,2,8.666666667,2.361111111,56.66666667
1843,45,790.6,0.06,Invalid data,4,2,8.75,2.364583333,56.75
1133,74,754.19,0.13,Invalid data,4,2,8.833333333,2.368055556,56.83333333
120,69,32.13,0.94,Some IBI data discounted,4,2,8.916666667,2.371527778,56.91666667
0,65,284.26,0.88,,4,2,9,2.375,57
2,64,414.43,0.13,Invalid data,4,2,9.083333333,2.378472222,57.08333333
1,55,581.99,0.19,Invalid data,4,2,9.166666667,2.381944444,57.16666667
223,66,491.75,0.38,Invalid data,4,2,9.25,2.385416667,57.25
196,68,168.77,0.75,Some IBI data discounted,4,2,9.333333333,2.388888889,57.33333333
32,65,26.41,1,,4,2,9.416666667,2.392361111,57.41666667
2,68,22.48,1,,4,2,9.5,2.395833333,57.5
104,68,43.57,0.94,,4,2,9.583333333,2.399305556,57.58333333
435,70,45.94,0.88,,4,2,9.666666667,2.402777778,57.66666667
375,72,24.81,1,,4,2,9.75,2.40625,57.75
320,77,24.82,0.94,,4,2,9.833333333,2.409722222,57.83333333
465,80,32.07,0.81,Some IBI data discounted,4,2,9.916666667,2.413194444,57.91666667
162,73,24.93,1,,4,2,10,2.416666667,58
395,70,33.7,0.81,,4,2,10.08333333,2.420138889,58.08333333
508,69,33.56,1,,4,2,10.16666667,2.423611111,58.16666667
488,73,32.17,1,,4,2,10.25,2.427083333,58.25
417,70,30.72,0.88,,4,2,10.33333333,2.430555556,58.33333333
210,69,32.14,1,,4,2,10.41666667,2.434027778,58.41666667
1459,72,40.5,0.88,,4,2,10.5,2.4375,58.5
1039,71,40.71,0.94,,4,2,10.58333333,2.440972222,58.58333333
1526,71,53.25,0.88,Some IBI data discounted,4,2,10.66666667,2.444444444,58.66666667
1406,66,48.35,0.88,Some IBI data discounted,4,2,10.75,2.447916667,58.75
347,65,39.45,1,,4,2,10.83333333,2.451388889,58.83333333
431,66,34.77,1,,4,2,10.91666667,2.454861111,58.91666667
399,67,45,0.94,,4,2,11,2.458333333,59
1743,137,51.72,0.13,Some IBI data discounted,4,2,11.08333333,2.461805556,59.08333333
1736,115,203.49,0.25,Some IBI data discounted,4,2,11.16666667,2.465277778,59.16666667
937,111,28.71,0.88,Some IBI data discounted,4,2,11.25,2.46875,59.25
1058,115,13.5,0.94,Some IBI data discounted,4,2,11.33333333,2.472222222,59.33333333
911,128,11.74,0.94,Some IBI data discounted,4,2,11.41666667,2.475694444,59.41666667
904,110,11.89,0.88,Some IBI data discounted,4,2,11.5,2.479166667,59.5
2258,138,41.08,0.06,Some IBI data discounted,4,2,11.58333333,2.482638889,59.58333333
1848,162,48.42,0.81,Some IBI data discounted,4,2,11.66666667,2.486111111,59.66666667
1770,165,47.13,0,Some IBI data discounted,4,2,11.75,2.489583333,59.75
1836,166,145.89,0,Some IBI data discounted,4,2,11.83333333,2.493055556,59.83333333
1852,168,55.68,0.75,Some IBI data discounted,4,2,11.91666667,2.496527778,59.91666667
663,143,11.01,0.88,Some IBI data discounted,4,2,12,2.5,60
1114,122,10.62,0.94,Some IBI data discounted,4,2,12.08333333,2.503472222,60.08333333
583,115,13.34,0.94,Some IBI data discounted,4,2,12.16666667,2.506944444,60.16666667
200,100,14.87,1,,4,2,12.25,2.510416667,60.25
242,92,21.23,0.81,Some IBI data discounted,4,2,12.33333333,2.513888889,60.33333333
375,94,11.59,1,,4,2,12.41666667,2.517361111,60.41666667
1345,94,11.34,1,,4,2,12.5,2.520833333,60.5
1386,97,9.7,1,,4,2,12.58333333,2.524305556,60.58333333
1385,95,11.33,1,,4,2,12.66666667,2.527777778,60.66666667
1676,105,8.66,1,,4,2,12.75,2.53125,60.75
656,91,12.78,1,,4,2,12.83333333,2.534722222,60.83333333
49,84,17.44,1,,4,2,12.91666667,2.538194444,60.91666667
38,82,15.95,1,,4,2,13,2.541666667,61
43,80,14.56,1,,4,2,13.08333333,2.545138889,61.08333333
23,79,19.31,1,,4,2,13.16666667,2.548611111,61.16666667
39,83,16.01,1,,4,2,13.25,2.552083333,61.25
265,81,20.44,1,,4,2,13.33333333,2.555555556,61.33333333
126,77,19.51,1,,4,2,13.41666667,2.559027778,61.41666667
170,77,20.09,1,,4,2,13.5,2.5625,61.5
92,78,17.93,1,,4,2,13.58333333,2.565972222,61.58333333
10,78,19.25,1,,4,2,13.66666667,2.569444444,61.66666667
76,81,16.58,1,,4,2,13.75,2.572916667,61.75
176,78,18.16,1,,4,2,13.83333333,2.576388889,61.83333333
8,79,17.91,1,,4,2,13.91666667,2.579861111,61.91666667
291,79,70.35,0.19,Some IBI data discounted,4,2,14,2.583333333,62
107,76,153.67,0.13,Some IBI data discounted,4,2,14.08333333,2.586805556,62.08333333
323,75,22.36,1,,4,2,14.16666667,2.590277778,62.16666667
1821,84,16.84,1,,4,2,14.25,2.59375,62.25
1110,75,23.3,1,,4,2,14.33333333,2.597222222,62.33333333
777,73,20.92,1,,4,2,14.41666667,2.600694444,62.41666667
2244,79,15.07,1,,4,2,14.5,2.604166667,62.5
554,77,21.54,1,,4,2,14.58333333,2.607638889,62.58333333
110,72,27.64,0.81,Some IBI data discounted,4,2,14.66666667,2.611111111,62.66666667
299,72,29.2,0.94,Some IBI data discounted,4,2,14.75,2.614583333,62.75
202,72,34.07,0.88,,4,2,14.83333333,2.618055556,62.83333333
209,73,36.32,0.81,Some IBI data discounted,4,2,14.91666667,2.621527778,62.91666667
384,75,39.2,0.88,Some IBI data discounted,4,2,15,2.625,63
419,81,25.56,0.88,Some IBI data discounted,4,2,15.08333333,2.628472222,63.08333333
440,85,41.17,0.38,Some IBI data discounted,4,2,15.16666667,2.631944444,63.16666667
265,80,28.19,0.94,,4,2,15.25,2.635416667,63.25
543,83,25.65,0.88,Some IBI data discounted,4,2,15.33333333,2.638888889,63.33333333
265,77,35.47,0.88,,4,2,15.41666667,2.642361111,63.41666667
435,81,27.82,0.94,,4,2,15.5,2.645833333,63.5
354,81,23.2,1,,4,2,15.58333333,2.649305556,63.58333333
249,77,25.48,1,,4,2,15.66666667,2.652777778,63.66666667
361,76,32.92,0.9,Some IBI data discounted,4,2,15.75,2.65625,63.75
672,86,148.37,0.19,Some IBI data discounted,4,2,15.83333333,2.659722222,63.83333333
745,86,21.07,1,,4,2,15.91666667,2.663194444,63.91666667
449,78,24.18,0.81,,4,2,16,2.666666667,64
154,74,24.87,1,,4,2,16.08333333,2.670138889,64.08333333
147,73,22.74,1,,4,2,16.16666667,2.673611111,64.16666667
1915,82,22.58,0.94,,4,2,16.25,2.677083333,64.25
729,78,24.83,0.94,Some IBI data discounted,4,2,16.33333333,2.680555556,64.33333333
66,69,34.48,1,,4,2,16.41666667,2.684027778,64.41666667
26,65,40.21,1,,4,2,16.5,2.6875,64.5
44,63,68.65,0.94,,4,2,16.58333333,2.690972222,64.58333333
31,60,38.87,1,,4,2,16.66666667,2.694444444,64.66666667
16,60,40.12,1,,4,2,16.75,2.697916667,64.75
1077,75,26.14,1,,4,2,16.83333333,2.701388889,64.83333333
210,61,37.71,1,,4,2,16.91666667,2.704861111,64.91666667
239,63,46.18,0.94,,4,2,17,2.708333333,65
182,61,38.55,0.88,Some IBI data discounted,4,2,17.08333333,2.711805556,65.08333333
1707,75,26.24,0.94,Some IBI data discounted,4,2,17.16666667,2.715277778,65.16666667
1837,78,20.52,1,,4,2,17.25,2.71875,65.25
1082,81,17.48,1,,4,2,17.33333333,2.722222222,65.33333333
462,68,42.87,0.94,,4,2,17.41666667,2.725694444,65.41666667
2071,71,23.89,1,,4,2,17.5,2.729166667,65.5
3784,91,13.16,1,,4,2,17.58333333,2.732638889,65.58333333
3309,79,14.1,1,,4,2,17.66666667,2.736111111,65.66666667
2210,81,25.5,0.94,,4,2,17.75,2.739583333,65.75
1533,89,27.85,0.94,Some IBI data discounted,4,2,17.83333333,2.743055556,65.83333333
521,73,42.8,0.88,,4,2,17.91666667,2.746527778,65.91666667
62,73,18.31,1,,4,2,18,2.75,66
257,71,23.88,1,,4,2,18.08333333,2.753472222,66.08333333
255,71,122.38,0.56,Some IBI data discounted,4,2,18.16666667,2.756944444,66.16666667
306,66,57.53,0.81,Some IBI data discounted,4,2,18.25,2.760416667,66.25
0,57,33.94,1,,4,2,18.33333333,2.763888889,66.33333333
382,71,44.64,0.81,,4,2,18.41666667,2.767361111,66.41666667
234,70,36.24,1,,4,2,18.5,2.770833333,66.5
252,70,30.21,1,,4,2,18.58333333,2.774305556,66.58333333
414,72,25.42,1,,4,2,18.66666667,2.777777778,66.66666667
378,73,25.92,0.94,Some IBI data discounted,4,2,18.75,2.78125,66.75
557,72,49.5,0.81,Some IBI data discounted,4,2,18.83333333,2.784722222,66.83333333
298,70,28.19,1,,4,2,18.91666667,2.788194444,66.91666667
283,69,27.69,1,,4,2,19,2.791666667,67
147,70,21.87,1,,4,2,19.08333333,2.795138889,67.08333333
273,69,32.18,1,,4,2,19.16666667,2.798611111,67.16666667
0,56,35.06,1,,4,2,19.25,2.802083333,67.25
42,56,39.71,1,,4,2,19.33333333,2.805555556,67.33333333
298,69,25.31,1,,4,2,19.41666667,2.809027778,67.41666667
1063,72,36.74,1,,4,2,19.5,2.8125,67.5
716,69,49.21,0.94,,4,2,19.58333333,2.815972222,67.58333333
1477,104,16.53,0.94,,4,2,19.66666667,2.819444444,67.66666667
1058,85,19.18,1,,4,2,19.75,2.822916667,67.75
200,67,27.07,0.94,,4,2,19.83333333,2.826388889,67.83333333
93,66,27.69,1,,4,2,19.91666667,2.829861111,67.91666667
54,65,33.76,1,,4,2,20,2.833333333,68
0,64,28.96,1,,4,2,20.08333333,2.836805556,68.08333333
0,66,26.07,1,,4,2,20.16666667,2.840277778,68.16666667
0,65,29.62,1,,4,2,20.25,2.84375,68.25
126,65,37.44,0.94,,4,2,20.33333333,2.847222222,68.33333333
1,59,28.38,1,,4,2,20.41666667,2.850694444,68.41666667
0,59,26.03,1,,4,2,20.5,2.854166667,68.5
224,65,26.91,1,,4,2,20.58333333,2.857638889,68.58333333
995,68,29.67,1,,4,2,20.66666667,2.861111111,68.66666667
131,68,31.4,1,,4,2,20.75,2.864583333,68.75
161,68,22.83,1,,4,2,20.83333333,2.868055556,68.83333333
465,71,25.03,0.94,,4,2,20.91666667,2.871527778,68.91666667
257,69,36.34,1,,4,2,21,2.875,69
196,68,40.1,0.94,,4,2,21.08333333,2.878472222,69.08333333
280,75,27.58,0.94,Some IBI data discounted,4,2,21.16666667,2.881944444,69.16666667
455,67,25.87,1,,4,2,21.25,2.885416667,69.25
18,64,28.11,1,,4,2,21.33333333,2.888888889,69.33333333
25,65,26.25,1,,4,2,21.41666667,2.892361111,69.41666667
1512,69,28.87,1,,4,2,21.5,2.895833333,69.5
426,64,34.85,0.88,,4,2,21.58333333,2.899305556,69.58333333
199,63,28.64,1,,4,2,21.66666667,2.902777778,69.66666667
106,63,25.55,1,,4,2,21.75,2.90625,69.75
34,67,21.07,1,,4,2,21.83333333,2.909722222,69.83333333
131,63,33.38,0.94,Some IBI data discounted,4,2,21.91666667,2.913194444,69.91666667
0,51,40.61,1,,4,2,22,2.916666667,70
0,51,43.92,1,,4,2,22.08333333,2.920138889,70.08333333
1,51,39.99,1,,4,2,22.16666667,2.923611111,70.16666667
0,52,47.33,1,,4,2,22.25,2.927083333,70.25
0,52,49.79,0.94,,4,2,22.33333333,2.930555556,70.33333333
0,53,51.15,1,,4,2,22.41666667,2.934027778,70.41666667
1,52,38.92,1,,4,2,22.5,2.9375,70.5
96,56,42.72,1,,4,2,22.58333333,2.940972222,70.58333333
205,62,42.5,0.94,,4,2,22.66666667,2.944444444,70.66666667
212,67,24.33,1,,4,2,22.75,2.947916667,70.75
208,59,33.44,1,,4,2,22.83333333,2.951388889,70.83333333
5,52,79.93,0.94,,4,2,22.91666667,2.954861111,70.91666667
8,52,33.23,1,,4,2,23,2.958333333,71
16,56,115.06,0.81,Some IBI data discounted,4,2,23.08333333,2.961805556,71.08333333
0,53,37.18,1,,4,2,23.16666667,2.965277778,71.16666667
0,51,29.05,1,,4,2,23.25,2.96875,71.25
0,51,29.67,1,,4,2,23.33333333,2.972222222,71.33333333
0,51,25.74,1,,4,2,23.41666667,2.975694444,71.41666667
2,50,42.4,0.81,,4,2,23.5,2.979166667,71.5
0,49,38.29,1,,4,2,23.58333333,2.982638889,71.58333333
0,49,31.9,1,,4,2,23.66666667,2.986111111,71.66666667
0,49,30.23,1,,4,2,23.75,2.989583333,71.75
0,50,38.78,1,,4,2,23.83333333,2.993055556,71.83333333
4,52,38.09,0.81,,4,2,23.91666667,2.996527778,71.91666667
0,49,52.29,1,,5,3,0,3,72
0,49,33.27,1,,5,3,0.083333333,3.003472222,72.08333333
1,51,64.83,0.88,,5,3,0.166666667,3.006944444,72.16666667
0,52,64.16,0.94,,5,3,0.25,3.010416667,72.25
3,51,38.92,1,,5,3,0.333333333,3.013888889,72.33333333
0,51,28.37,1,,5,3,0.416666667,3.017361111,72.41666667
3,52,40.56,1,,5,3,0.5,3.020833333,72.5
0,51,41.21,1,,5,3,0.583333333,3.024305556,72.58333333
0,51,39.66,0.94,,5,3,0.666666667,3.027777778,72.66666667
0,51,30.75,1,,5,3,0.75,3.03125,72.75
0,51,32.02,1,,5,3,0.833333333,3.034722222,72.83333333
0,50,32.78,1,,5,3,0.916666667,3.038194444,72.91666667
0,50,33.06,1,,5,3,1,3.041666667,73
0,50,32.14,1,,5,3,1.083333333,3.045138889,73.08333333
0,49,35.89,1,,5,3,1.166666667,3.048611111,73.16666667
0,50,36.74,1,,5,3,1.25,3.052083333,73.25
0,50,35.87,1,,5,3,1.333333333,3.055555556,73.33333333
0,52,45.24,0.94,,5,3,1.416666667,3.059027778,73.41666667
0,49,46.92,1,,5,3,1.5,3.0625,73.5
0,47,63.71,0.75,,5,3,1.583333333,3.065972222,73.58333333
0,45,43.68,1,,5,3,1.666666667,3.069444444,73.66666667
0,45,57,1,,5,3,1.75,3.072916667,73.75
